id_pub,anio,mes,cuenca,contrato,precio_distribuidora,precio_gnc,precio_usina,precio_industria,precio_otros,precio_ppp,precio_expo,indice_tiempo,fecha
1086,2024,1,Austral Tierra del Fuego,TOTAL,1.70,2.36,2.78,3.57,0.00,2.59,3.56,2024-01,2024-01-01
1087,2024,1,Golfo de San Jorge,FIRME,2.58,1.46,4.05,3.85,0.00,3.77,0.00,2024-01,2024-01-01
1088,2024,1,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,2.90,0.60,0.00,1.09,0.00,2024-01,2024-01-01
1089,2024,1,Golfo de San Jorge,TOTAL,2.58,1.46,4.04,3.72,0.00,3.71,0.00,2024-01,2024-01-01
1090,2024,1,Neuquina,FIRME,1.71,1.44,2.87,2.59,5.31,2.44,5.37,2024-01,2024-01-01
1091,2024,1,Neuquina,INTERRUMPIBLE,2.14,1.47,2.97,2.03,0.00,2.06,5.80,2024-01,2024-01-01
1092,2024,1,Neuquina,TOTAL,1.74,1.45,2.88,2.52,5.31,2.40,5.48,2024-01,2024-01-01
1093,2024,1,Noroeste,FIRME,7.75,1.66,0.00,4.33,0.00,3.83,0.00,2024-01,2024-01-01
1094,2024,1,Noroeste,INTERRUMPIBLE,0.00,1.52,2.94,3.11,0.00,2.44,0.00,2024-01,2024-01-01
1095,2024,1,Noroeste,TOTAL,7.75,1.62,2.94,4.29,0.00,3.56,0.00,2024-01,2024-01-01
1096,2024,1,Total Cuenca,FIRME,1.78,1.47,3.00,2.87,5.31,2.63,4.61,2024-01,2024-01-01
1097,2024,1,Total Cuenca,INTERRUMPIBLE,1.92,1.65,2.88,2.05,0.00,2.31,5.04,2024-01,2024-01-01
1098,2024,1,Total Cuenca,TOTAL,1.80,1.53,2.98,2.79,5.31,2.59,4.71,2024-01,2024-01-01
1099,2024,2,Austral Santa Cruz,FIRME,2.14,3.76,4.18,3.47,0.00,3.58,3.28,2024-02,2024-02-01
1100,2024,2,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,2.71,1.15,0.00,1.91,3.18,2024-02,2024-02-01
1101,2024,2,Austral Santa Cruz,TOTAL,2.14,3.76,4.06,3.32,0.00,3.48,3.27,2024-02,2024-02-01
1102,2024,2,Austral Tierra del Fuego,FIRME,1.65,4.08,2.84,4.04,0.00,2.59,3.14,2024-02,2024-02-01
1103,2024,2,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,2.71,1.80,0.00,1.85,3.19,2024-02,2024-02-01
1104,2024,2,Austral Tierra del Fuego,TOTAL,1.65,4.08,2.84,2.87,0.00,2.54,3.16,2024-02,2024-02-01
1105,2024,2,Golfo de San Jorge,FIRME,2.64,3.90,4.10,3.82,0.00,3.80,0.00,2024-02,2024-02-01
1106,2024,2,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,2.90,0.97,0.00,2.45,0.00,2024-02,2024-02-01
1107,2024,2,Golfo de San Jorge,TOTAL,2.64,3.90,4.05,3.79,0.00,3.77,0.00,2024-02,2024-02-01
1108,2024,2,Neuquina,FIRME,1.90,3.72,2.98,2.57,5.42,2.60,5.44,2024-02,2024-02-01
1109,2024,2,Neuquina,INTERRUMPIBLE,0.00,3.34,0.00,1.53,0.00,2.03,5.64,2024-02,2024-02-01
1110,2024,2,Neuquina,TOTAL,1.90,3.64,2.98,2.49,5.42,2.58,5.48,2024-02,2024-02-01
1111,2024,2,Noroeste,FIRME,7.75,4.47,0.00,4.09,0.00,4.31,0.00,2024-02,2024-02-01
1112,2024,2,Noroeste,INTERRUMPIBLE,0.00,4.00,2.94,4.60,4.46,3.81,0.00,2024-02,2024-02-01
1113,2024,2,Noroeste,TOTAL,7.75,4.36,2.94,4.09,4.46,4.23,0.00,2024-02,2024-02-01
1114,2024,2,Total Cuenca,FIRME,1.91,3.83,3.08,2.83,5.42,2.76,4.86,2024-02,2024-02-01
1115,2024,2,Total Cuenca,INTERRUMPIBLE,0.00,3.44,2.82,1.57,4.46,2.17,4.93,2024-02,2024-02-01
1116,2024,2,Total Cuenca,TOTAL,1.91,3.76,3.08,2.72,4.60,2.73,4.87,2024-02,2024-02-01
1117,2024,3,Austral Santa Cruz,FIRME,2.29,3.66,4.30,3.47,0.00,3.53,3.28,2024-03,2024-03-01
1118,2024,3,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,0.84,0.00,0.84,0.00,2024-03,2024-03-01
1119,2024,3,Austral Santa Cruz,TOTAL,2.29,3.66,4.30,3.21,0.00,3.38,3.28,2024-03,2024-03-01
1120,2024,3,Austral Tierra del Fuego,FIRME,1.79,4.00,2.93,3.74,0.00,2.66,3.09,2024-03,2024-03-01
1121,2024,3,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,0.00,0.85,0.00,0.85,3.18,2024-03,2024-03-01
1122,2024,3,Austral Tierra del Fuego,TOTAL,1.79,4.00,2.93,2.71,0.00,2.57,3.13,2024-03,2024-03-01
1123,2024,3,Golfo de San Jorge,FIRME,2.76,3.80,4.30,3.81,0.00,3.80,0.00,2024-03,2024-03-01
1124,2024,3,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,0.86,0.00,0.86,0.00,2024-03,2024-03-01
1125,2024,3,Golfo de San Jorge,TOTAL,2.76,3.80,4.30,3.76,0.00,3.78,0.00,2024-03,2024-03-01
1126,2024,3,Neuquina,FIRME,1.83,3.63,2.82,2.57,0.00,2.48,5.60,2024-03,2024-03-01
1127,2024,3,Neuquina,INTERRUMPIBLE,0.00,3.27,2.65,1.20,0.00,1.76,5.81,2024-03,2024-03-01
1128,2024,3,Neuquina,TOTAL,1.83,3.56,2.82,2.46,0.00,2.45,5.65,2024-03,2024-03-01
1129,2024,3,Noroeste,FIRME,7.62,4.36,0.00,3.83,0.00,4.09,0.00,2024-03,2024-03-01
1130,2024,3,Noroeste,INTERRUMPIBLE,0.00,3.92,2.93,3.28,0.00,3.41,0.00,2024-03,2024-03-01
1131,2024,3,Noroeste,TOTAL,7.62,4.25,2.93,3.83,0.00,4.00,0.00,2024-03,2024-03-01
1132,2024,3,Total Cuenca,FIRME,1.89,3.74,3.00,2.82,0.00,2.66,4.90,2024-03,2024-03-01
1133,2024,3,Total Cuenca,INTERRUMPIBLE,0.00,3.38,2.93,1.09,0.00,1.68,5.07,2024-03,2024-03-01
1134,2024,3,Total Cuenca,TOTAL,1.89,3.67,3.00,2.67,0.00,2.62,4.94,2024-03,2024-03-01
1135,2024,4,Austral Santa Cruz,FIRME,2.54,3.57,4.60,3.54,0.00,3.56,3.27,2024-04,2024-04-01
1136,2024,4,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,1.25,0.00,1.25,0.00,2024-04,2024-04-01
1137,2024,4,Austral Santa Cruz,TOTAL,2.54,3.57,4.60,3.31,0.00,3.43,3.27,2024-04,2024-04-01
1138,2024,4,Austral Tierra del Fuego,FIRME,2.39,3.90,2.94,3.96,0.00,2.80,3.77,2024-04,2024-04-01
1139,2024,4,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,0.00,1.33,0.00,1.33,3.25,2024-04,2024-04-01
1140,2024,4,Austral Tierra del Fuego,TOTAL,2.39,3.90,2.94,3.52,0.00,2.77,3.59,2024-04,2024-04-01
1141,2024,4,Golfo de San Jorge,FIRME,2.84,3.73,4.65,3.89,0.00,3.82,0.00,2024-04,2024-04-01
1142,2024,4,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,1.48,0.00,1.48,0.00,2024-04,2024-04-01
1143,2024,4,Golfo de San Jorge,TOTAL,2.84,3.73,4.65,3.85,0.00,3.80,0.00,2024-04,2024-04-01
1144,2024,4,Neuquina,FIRME,2.36,3.55,2.82,2.57,5.83,2.60,5.84,2024-04,2024-04-01
1145,2024,4,Neuquina,INTERRUMPIBLE,0.00,3.20,0.00,1.50,0.00,1.86,6.09,2024-04,2024-04-01
1146,2024,4,Neuquina,TOTAL,2.36,3.48,2.82,2.46,5.83,2.56,5.90,2024-04,2024-04-01
1147,2024,4,Noroeste,FIRME,7.61,4.28,0.00,3.67,0.00,3.98,0.00,2024-04,2024-04-01
1148,2024,4,Noroeste,INTERRUMPIBLE,0.00,3.84,2.94,3.74,0.00,3.62,0.00,2024-04,2024-04-01
1149,2024,4,Noroeste,TOTAL,7.61,4.16,2.94,3.67,0.00,3.92,0.00,2024-04,2024-04-01
1150,2024,4,Total Cuenca,FIRME,2.40,3.66,3.04,2.83,5.83,2.77,4.97,2024-04,2024-04-01
1151,2024,4,Total Cuenca,INTERRUMPIBLE,0.00,3.33,2.94,1.55,0.00,1.94,5.19,2024-04,2024-04-01
1152,2024,4,Total Cuenca,TOTAL,2.40,3.60,3.04,2.71,5.83,2.73,5.02,2024-04,2024-04-01
1153,2024,5,Austral Santa Cruz,FIRME,3.53,4.16,6.82,4.31,0.00,4.98,0.00,2024-05,2024-05-01
1154,2024,5,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,4.53,0.00,4.53,0.00,2024-05,2024-05-01
1155,2024,5,Austral Santa Cruz,TOTAL,3.53,4.16,6.82,4.32,0.00,4.97,0.00,2024-05,2024-05-01
1156,2024,5,Austral Tierra del Fuego,FIRME,2.97,3.70,5.14,4.01,0.00,4.12,0.00,2024-05,2024-05-01
1157,2024,5,Austral Tierra del Fuego,INTERRUMPIBLE,4.11,0.00,4.07,5.03,0.00,4.86,0.00,2024-05,2024-05-01
1158,2024,5,Austral Tierra del Fuego,TOTAL,2.97,3.70,5.14,4.15,0.00,4.14,0.00,2024-05,2024-05-01
1159,2024,5,Golfo de San Jorge,FIRME,4.32,4.25,6.78,5.18,0.00,5.46,0.00,2024-05,2024-05-01
1160,2024,5,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,6.00,0.00,6.00,0.00,2024-05,2024-05-01
1161,2024,5,Golfo de San Jorge,TOTAL,4.32,4.25,6.78,5.18,0.00,5.47,0.00,2024-05,2024-05-01
1162,2024,5,Neuquina,FIRME,3.20,3.65,4.31,3.20,3.76,3.42,6.33,2024-05,2024-05-01
1163,2024,5,Neuquina,INTERRUMPIBLE,6.04,3.70,0.00,3.67,0.00,4.06,6.83,2024-05,2024-05-01
1164,2024,5,Neuquina,TOTAL,3.24,3.66,4.31,3.23,3.76,3.44,6.41,2024-05,2024-05-01
1165,2024,5,Noroeste,FIRME,11.81,7.19,0.00,4.35,0.00,5.27,0.00,2024-05,2024-05-01
1166,2024,5,Noroeste,INTERRUMPIBLE,0.00,3.86,4.31,6.69,0.00,5.31,0.00,2024-05,2024-05-01
1167,2024,5,Noroeste,TOTAL,11.81,5.74,4.31,4.75,0.00,5.28,0.00,2024-05,2024-05-01
1168,2024,5,Total Cuenca,FIRME,3.22,4.00,4.87,3.55,3.76,3.72,6.33,2024-05,2024-05-01
1169,2024,5,Total Cuenca,INTERRUMPIBLE,5.89,3.74,4.28,4.17,0.00,4.31,6.83,2024-05,2024-05-01
1170,2024,5,Total Cuenca,TOTAL,3.25,3.95,4.87,3.59,3.76,3.74,6.41,2024-05,2024-05-01
1171,2024,6,Austral Santa Cruz,FIRME,3.66,3.82,11.31,4.27,0.00,4.71,0.00,2024-06,2024-06-01
1172,2024,6,Austral Santa Cruz,INTERRUMPIBLE,4.11,0.00,0.00,3.94,0.00,4.02,0.00,2024-06,2024-06-01
1173,2024,6,Austral Santa Cruz,TOTAL,3.66,3.82,11.31,4.26,0.00,4.70,0.00,2024-06,2024-06-01
1174,2024,6,Austral Tierra del Fuego,FIRME,3.30,3.56,5.16,3.92,0.00,4.25,0.00,2024-06,2024-06-01
1175,2024,6,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,4.24,3.53,0.00,3.54,0.00,2024-06,2024-06-01
1176,2024,6,Austral Tierra del Fuego,TOTAL,3.30,3.56,5.16,3.86,0.00,4.24,0.00,2024-06,2024-06-01
1177,2024,6,Golfo de San Jorge,FIRME,4.28,3.98,7.59,5.11,0.00,5.26,0.00,2024-06,2024-06-01
1178,2024,6,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2024-06,2024-06-01
1179,2024,6,Golfo de San Jorge,TOTAL,4.28,3.98,7.59,5.11,0.00,5.26,0.00,2024-06,2024-06-01
1180,2024,6,Neuquina,FIRME,3.38,3.35,4.20,3.37,0.00,3.50,5.85,2024-06,2024-06-01
1181,2024,6,Neuquina,INTERRUMPIBLE,4.34,3.64,4.06,3.84,0.00,3.89,6.39,2024-06,2024-06-01
1182,2024,6,Neuquina,TOTAL,3.38,3.41,4.19,3.43,0.00,3.53,5.96,2024-06,2024-06-01
1183,2024,6,Noroeste,FIRME,11.71,4.41,0.00,4.33,0.00,4.76,0.00,2024-06,2024-06-01
1184,2024,6,Noroeste,INTERRUMPIBLE,0.00,3.80,4.36,5.69,0.00,4.48,0.00,2024-06,2024-06-01
1185,2024,6,Noroeste,TOTAL,11.71,4.21,4.36,4.49,0.00,4.67,0.00,2024-06,2024-06-01
1186,2024,6,Total Cuenca,FIRME,3.44,3.54,4.84,3.67,0.00,3.75,5.85,2024-06,2024-06-01
1187,2024,6,Total Cuenca,INTERRUMPIBLE,4.30,3.69,4.15,3.95,0.00,3.98,6.39,2024-06,2024-06-01
1188,2024,6,Total Cuenca,TOTAL,3.44,3.57,4.78,3.70,0.00,3.77,5.96,2024-06,2024-06-01
1189,2024,7,Austral Santa Cruz,FIRME,3.52,3.75,11.30,4.07,0.00,4.59,0.00,2024-07,2024-07-01
1190,2024,7,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,4.31,0.00,4.31,0.00,2024-07,2024-07-01
1191,2024,7,Austral Santa Cruz,TOTAL,3.52,3.75,11.30,4.08,0.00,4.59,0.00,2024-07,2024-07-01
1192,2024,7,Austral Tierra del Fuego,FIRME,3.20,3.52,5.05,3.72,0.00,4.12,0.00,2024-07,2024-07-01
1193,2024,7,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,4.25,4.28,0.00,4.27,0.00,2024-07,2024-07-01
1194,2024,7,Austral Tierra del Fuego,TOTAL,3.20,3.52,5.05,3.73,0.00,4.12,0.00,2024-07,2024-07-01
1195,2024,7,Golfo de San Jorge,FIRME,4.28,3.88,7.44,5.04,0.00,5.26,0.00,2024-07,2024-07-01
1196,2024,7,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,4.91,0.00,4.91,0.00,2024-07,2024-07-01
1197,2024,7,Golfo de San Jorge,TOTAL,4.28,3.88,7.44,5.04,0.00,5.26,0.00,2024-07,2024-07-01
1198,2024,7,Neuquina,FIRME,3.30,3.31,4.19,3.36,5.64,3.44,5.70,2024-07,2024-07-01
1199,2024,7,Neuquina,INTERRUMPIBLE,6.07,3.56,4.06,3.77,4.12,3.88,6.15,2024-07,2024-07-01
1200,2024,7,Neuquina,TOTAL,3.30,3.36,4.18,3.42,4.15,3.47,5.78,2024-07,2024-07-01
1201,2024,7,Noroeste,FIRME,11.72,4.39,0.00,4.36,0.00,4.92,0.00,2024-07,2024-07-01
1202,2024,7,Noroeste,INTERRUMPIBLE,0.00,3.72,4.35,5.65,0.00,4.58,0.00,2024-07,2024-07-01
1203,2024,7,Noroeste,TOTAL,11.72,4.17,4.35,4.52,0.00,4.85,0.00,2024-07,2024-07-01
1204,2024,7,Total Cuenca,FIRME,3.35,3.50,4.78,3.63,5.64,3.67,5.70,2024-07,2024-07-01
1205,2024,7,Total Cuenca,INTERRUMPIBLE,6.07,3.60,4.08,3.91,4.12,3.96,6.15,2024-07,2024-07-01
1206,2024,7,Total Cuenca,TOTAL,3.36,3.52,4.73,3.67,4.15,3.69,5.78,2024-07,2024-07-01
1207,2024,8,Austral Santa Cruz,FIRME,3.55,4.37,11.30,3.95,0.00,4.93,0.00,2024-08,2024-08-01
1208,2024,8,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,4.22,0.00,4.22,0.00,2024-08,2024-08-01
1209,2024,8,Austral Santa Cruz,TOTAL,3.55,4.37,11.30,3.97,0.00,4.91,0.00,2024-08,2024-08-01
1210,2024,8,Austral Tierra del Fuego,FIRME,3.24,3.98,5.05,3.84,0.00,4.15,0.00,2024-08,2024-08-01
1211,2024,8,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,4.41,4.82,0.00,4.49,0.00,2024-08,2024-08-01
1212,2024,8,Austral Tierra del Fuego,TOTAL,3.24,3.98,5.03,3.89,0.00,4.16,0.00,2024-08,2024-08-01
1213,2024,8,Golfo de San Jorge,FIRME,4.27,4.47,7.32,5.03,0.00,5.22,0.00,2024-08,2024-08-01
1214,2024,8,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,3.58,0.00,3.58,0.00,2024-08,2024-08-01
1215,2024,8,Golfo de San Jorge,TOTAL,4.27,4.47,7.32,5.02,0.00,5.21,0.00,2024-08,2024-08-01
1216,2024,8,Neuquina,FIRME,3.48,3.73,4.19,3.38,6.01,3.55,6.05,2024-08,2024-08-01
1217,2024,8,Neuquina,INTERRUMPIBLE,4.56,3.93,4.06,3.69,0.00,3.76,6.52,2024-08,2024-08-01
1218,2024,8,Neuquina,TOTAL,3.48,3.78,4.18,3.42,6.01,3.56,6.14,2024-08,2024-08-01
1219,2024,8,Noroeste,FIRME,11.75,4.99,0.00,4.33,0.00,5.21,0.00,2024-08,2024-08-01
1220,2024,8,Noroeste,INTERRUMPIBLE,0.00,4.06,4.35,5.17,0.00,4.39,0.00,2024-08,2024-08-01
1221,2024,8,Noroeste,TOTAL,11.75,4.69,4.35,4.39,0.00,5.06,0.00,2024-08,2024-08-01
1222,2024,8,Total Cuenca,FIRME,3.52,3.97,4.89,3.63,6.01,3.78,6.05,2024-08,2024-08-01
1223,2024,8,Total Cuenca,INTERRUMPIBLE,4.56,3.97,4.21,3.77,0.00,3.86,6.52,2024-08,2024-08-01
1224,2024,8,Total Cuenca,TOTAL,3.52,3.97,4.86,3.64,6.01,3.79,6.14,2024-08,2024-08-01
1225,2024,9,Austral Santa Cruz,FIRME,3.81,4.29,7.00,4.15,0.00,5.03,3.49,2024-09,2024-09-01
1226,2024,9,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,2.65,0.00,2.65,0.00,2024-09,2024-09-01
1227,2024,9,Austral Santa Cruz,TOTAL,3.81,4.29,7.00,4.15,0.00,5.03,3.49,2024-09,2024-09-01
1228,2024,9,Austral Tierra del Fuego,FIRME,3.50,3.69,4.67,3.83,0.00,4.10,0.00,2024-09,2024-09-01
1229,2024,9,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,4.24,2.46,0.00,3.74,0.00,2024-09,2024-09-01
1230,2024,9,Austral Tierra del Fuego,TOTAL,3.50,3.69,4.62,3.58,0.00,4.06,0.00,2024-09,2024-09-01
1231,2024,9,Golfo de San Jorge,FIRME,4.35,4.40,6.79,5.03,0.00,5.41,0.00,2024-09,2024-09-01
1232,2024,9,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,2.50,0.00,2.50,0.00,2024-09,2024-09-01
1233,2024,9,Golfo de San Jorge,TOTAL,4.35,4.40,6.79,5.02,0.00,5.41,0.00,2024-09,2024-09-01
1234,2024,9,Neuquina,FIRME,3.74,3.67,4.23,3.29,5.54,3.71,5.66,2024-09,2024-09-01
1235,2024,9,Neuquina,INTERRUMPIBLE,0.00,3.81,4.12,3.04,0.00,3.15,5.95,2024-09,2024-09-01
1236,2024,9,Neuquina,TOTAL,3.74,3.70,4.23,3.25,5.54,3.67,5.71,2024-09,2024-09-01
1237,2024,9,Noroeste,FIRME,11.73,4.90,0.00,4.30,0.00,5.08,0.00,2024-09,2024-09-01
1238,2024,9,Noroeste,INTERRUMPIBLE,0.00,3.99,4.32,5.17,0.00,4.37,0.00,2024-09,2024-09-01
1239,2024,9,Noroeste,TOTAL,11.73,4.60,4.32,4.38,0.00,4.89,0.00,2024-09,2024-09-01
1240,2024,9,Total Cuenca,FIRME,3.78,3.87,4.68,3.57,5.54,3.95,5.23,2024-09,2024-09-01
1241,2024,9,Total Cuenca,INTERRUMPIBLE,0.00,3.86,4.27,3.08,0.00,3.38,5.95,2024-09,2024-09-01
1242,2024,9,Total Cuenca,TOTAL,3.78,3.87,4.67,3.50,5.54,3.91,5.33,2024-09,2024-09-01
1243,2024,10,Austral Santa Cruz,FIRME,2.64,4.12,4.47,2.37,0.00,2.99,3.52,2024-10,2024-10-01
1244,2024,10,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2024-10,2024-10-01
1245,2024,10,Austral Santa Cruz,TOTAL,2.64,4.12,4.47,2.37,0.00,2.98,3.52,2024-10,2024-10-01
1246,2024,10,Austral Tierra del Fuego,FIRME,2.61,3.66,3.15,2.42,0.00,2.91,0.00,2024-10,2024-10-01
1247,2024,10,Austral Tierra del Fuego,INTERRUMPIBLE,2.61,0.00,2.78,1.72,0.00,2.34,3.13,2024-10,2024-10-01
1248,2024,10,Austral Tierra del Fuego,TOTAL,2.61,3.66,3.12,2.10,0.00,2.72,3.13,2024-10,2024-10-01
1249,2024,10,Golfo de San Jorge,FIRME,2.86,4.32,5.09,3.55,0.00,3.91,0.00,2024-10,2024-10-01
1250,2024,10,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2024-10,2024-10-01
1251,2024,10,Golfo de San Jorge,TOTAL,2.86,4.32,5.09,3.55,0.00,3.91,0.00,2024-10,2024-10-01
1252,2024,10,Neuquina,FIRME,2.55,3.59,2.87,2.05,5.06,2.52,5.12,2024-10,2024-10-01
1253,2024,10,Neuquina,INTERRUMPIBLE,0.00,3.79,0.00,1.52,0.00,1.85,5.52,2024-10,2024-10-01
1254,2024,10,Neuquina,TOTAL,2.55,3.63,2.87,1.96,5.06,2.47,5.17,2024-10,2024-10-01
1255,2024,10,Noroeste,FIRME,7.69,4.85,0.00,2.81,0.00,3.78,0.00,2024-10,2024-10-01
1256,2024,10,Noroeste,INTERRUMPIBLE,0.00,3.92,2.88,2.90,0.00,3.19,0.00,2024-10,2024-10-01
1257,2024,10,Noroeste,TOTAL,7.69,4.55,2.88,2.82,0.00,3.61,0.00,2024-10,2024-10-01
1258,2024,10,Total Cuenca,FIRME,2.63,3.80,3.14,2.24,5.06,2.70,4.68,2024-10,2024-10-01
1259,2024,10,Total Cuenca,INTERRUMPIBLE,2.61,3.83,2.83,1.60,0.00,2.16,4.26,2024-10,2024-10-01
1260,2024,10,Total Cuenca,TOTAL,2.63,3.80,3.13,2.13,5.06,2.64,4.60,2024-10,2024-10-01
1261,2024,11,Austral Santa Cruz,FIRME,2.64,4.30,4.09,2.49,0.00,3.09,3.54,2024-11,2024-11-01
1262,2024,11,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2024-11,2024-11-01
1263,2024,11,Austral Santa Cruz,TOTAL,2.64,4.30,4.09,2.49,0.00,3.09,3.54,2024-11,2024-11-01
1264,2024,11,Austral Tierra del Fuego,FIRME,2.58,4.18,3.06,2.19,0.00,2.86,3.43,2024-11,2024-11-01
1265,2024,11,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,2.78,1.83,0.00,1.98,3.12,2024-11,2024-11-01
1266,2024,11,Austral Tierra del Fuego,TOTAL,2.58,4.18,3.05,2.01,0.00,2.78,3.25,2024-11,2024-11-01
1267,2024,11,Golfo de San Jorge,FIRME,2.86,4.45,4.68,3.59,0.00,3.88,0.00,2024-11,2024-11-01
1268,2024,11,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2024-11,2024-11-01
1269,2024,11,Golfo de San Jorge,TOTAL,2.86,4.45,4.68,3.59,0.00,3.88,0.00,2024-11,2024-11-01
1270,2024,11,Neuquina,FIRME,2.57,4.18,2.79,2.08,5.40,2.53,5.48,2024-11,2024-11-01
1271,2024,11,Neuquina,INTERRUMPIBLE,0.00,4.08,0.00,1.47,0.00,1.98,5.94,2024-11,2024-11-01
1272,2024,11,Neuquina,TOTAL,2.57,4.16,2.79,2.00,5.40,2.50,5.57,2024-11,2024-11-01
1273,2024,11,Noroeste,FIRME,7.71,4.96,0.00,2.79,0.00,3.85,0.00,2024-11,2024-11-01
1274,2024,11,Noroeste,INTERRUMPIBLE,0.00,4.04,2.91,2.74,0.00,3.55,0.00,2024-11,2024-11-01
1275,2024,11,Noroeste,TOTAL,7.71,4.68,2.91,2.79,0.00,3.81,0.00,2024-11,2024-11-01
1276,2024,11,Total Cuenca,FIRME,2.66,4.33,3.07,2.28,5.40,2.74,4.57,2024-11,2024-11-01
1277,2024,11,Total Cuenca,INTERRUMPIBLE,0.00,4.07,2.85,1.56,0.00,2.11,4.42,2024-11,2024-11-01
1278,2024,11,Total Cuenca,TOTAL,2.66,4.26,3.07,2.18,5.40,2.70,4.54,2024-11,2024-11-01
1279,2024,12,Austral Santa Cruz,FIRME,2.67,4.34,4.00,2.43,0.00,2.92,3.54,2024-12,2024-12-01
1280,2024,12,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,1.03,0.00,1.03,0.00,2024-12,2024-12-01
1281,2024,12,Austral Santa Cruz,TOTAL,2.67,4.34,4.00,2.31,0.00,2.84,3.54,2024-12,2024-12-01
1282,2024,12,Austral Tierra del Fuego,FIRME,2.61,3.76,2.99,1.75,0.00,2.70,2.99,2024-12,2024-12-01
1283,2024,12,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,0.00,1.38,0.00,1.38,3.13,2024-12,2024-12-01
1284,2024,12,Austral Tierra del Fuego,TOTAL,2.61,3.76,2.99,1.63,0.00,2.60,3.05,2024-12,2024-12-01
1285,2024,12,Golfo de San Jorge,FIRME,2.85,4.51,4.69,3.60,0.00,3.90,0.00,2024-12,2024-12-01
1286,2024,12,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,1.93,0.00,1.93,0.00,2024-12,2024-12-01
1287,2024,12,Golfo de San Jorge,TOTAL,2.85,4.51,4.69,3.52,0.00,3.85,0.00,2024-12,2024-12-01
1288,2024,12,Neuquina,FIRME,2.54,3.67,2.84,2.06,5.14,2.50,5.20,2024-12,2024-12-01
1289,2024,12,Neuquina,INTERRUMPIBLE,2.76,4.00,2.76,1.30,0.00,2.17,5.40,2024-12,2024-12-01
1290,2024,12,Neuquina,TOTAL,2.58,3.73,2.84,1.94,5.14,2.45,5.26,2024-12,2024-12-01
1291,2024,12,Noroeste,FIRME,7.78,5.04,0.00,2.78,0.00,3.96,0.00,2024-12,2024-12-01
1292,2024,12,Noroeste,INTERRUMPIBLE,8.03,3.94,2.90,2.38,0.00,3.64,0.00,2024-12,2024-12-01
1293,2024,12,Noroeste,TOTAL,7.82,4.71,2.90,2.76,0.00,3.89,0.00,2024-12,2024-12-01
1294,2024,12,Total Cuenca,FIRME,2.67,3.89,3.02,2.19,5.14,2.66,4.17,2024-12,2024-12-01
1295,2024,12,Total Cuenca,INTERRUMPIBLE,2.86,3.99,2.78,1.33,0.00,2.16,4.42,2024-12,2024-12-01
1296,2024,12,Total Cuenca,TOTAL,2.70,3.91,3.00,2.06,5.14,2.60,4.24,2024-12,2024-12-01
1297,2025,1,Austral Santa Cruz,FIRME,2.71,4.20,4.44,2.30,0.00,3.39,3.58,2025-01,2025-01-01
1298,2025,1,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,0.85,0.00,0.85,0.00,2025-01,2025-01-01
1299,2025,1,Austral Santa Cruz,TOTAL,2.71,4.20,4.44,2.29,0.00,3.38,3.58,2025-01,2025-01-01
